2.360000000000000153e-01	5.558875017082598458e-01
1.356999999999999984e+00	5.235862827402294473e-01
2.452999999999999847e+00	4.638232196008221231e-01
3.538000000000000256e+00	5.633254327728830502e-01
4.674999999999999822e+00	5.509720746816970660e-01
5.791999999999999815e+00	4.771630462635186865e-01
6.972999999999999865e+00	5.642329529462533078e-01
8.105999999999999872e+00	4.566228555209650986e-01
9.201999999999999957e+00	5.622993547350213506e-01
1.031000000000000050e+01	4.805496889617751899e-01
1.136700000000000088e+01	4.950012021469039625e-01
1.246799999999999997e+01	5.674125434773465981e-01
1.353899999999999970e+01	4.419143297518947078e-01
1.463400000000000034e+01	5.809382744671710563e-01
1.576299999999999990e+01	5.198231401287455311e-01
1.684900000000000020e+01	4.789425284830354790e-01
1.798300000000000054e+01	5.580654993731273272e-01
1.909100000000000108e+01	4.164450499428766217e-01
2.021000000000000085e+01	5.345140143900414254e-01
2.137199999999999989e+01	4.975250613813938516e-01
2.246199999999999974e+01	4.964651114901501017e-01
2.358399999999999963e+01	5.624837204812018765e-01
2.468900000000000006e+01	4.636639352215661813e-01
2.576699999999999946e+01	5.489577257032287605e-01
2.686599999999999966e+01	5.110242978853285489e-01
2.793100000000000094e+01	5.025712449880621602e-01
2.904299999999999926e+01	5.414546133999210697e-01
3.017099999999999937e+01	4.452218749795578412e-01
3.127500000000000213e+01	5.764894434099646636e-01
3.244400000000000261e+01	5.612850908215517576e-01
3.355700000000000216e+01	4.525149500546056802e-01
3.468999999999999773e+01	5.278697455847225495e-01
3.582800000000000296e+01	4.839828976281645434e-01
3.689600000000000080e+01	5.047965997662969828e-01
3.802100000000000080e+01	5.799993871693316372e-01
3.915200000000000102e+01	4.418140155098177480e-01
4.025500000000000256e+01	5.274611558674711098e-01
4.139800000000000324e+01	5.439816584805582389e-01
4.250000000000000000e+01	4.494521911043838913e-01
4.359199999999999875e+01	5.679737713649797293e-01
4.472100000000000364e+01	4.965286870583825451e-01
4.579200000000000159e+01	5.067772083917145842e-01
4.690500000000000114e+01	5.635839574470876689e-01
4.804700000000000415e+01	4.419051723678057986e-01
4.916100000000000136e+01	5.339445898374522992e-01
5.033299999999999841e+01	5.812379040114089568e-01
5.145100000000000051e+01	4.262095072845877852e-01
5.257099999999999795e+01	5.684273678592880463e-01
5.367699999999999960e+01	4.974011563323540996e-01
5.469599999999999795e+01	5.342636206378563735e-01
5.576700000000000301e+01	5.916144707951855874e-01
5.683599999999999852e+01	4.712917780311403071e-01
5.790700000000000358e+01	5.662333935627839043e-01
5.909400000000000119e+01	5.524739496021046081e-01
6.020400000000000063e+01	4.484045974930132017e-01
6.135399999999999920e+01	5.726363849132765083e-01
6.251899999999999835e+01	4.943817514204987273e-01
6.360699999999999932e+01	5.279815421311051526e-01
6.471300000000000807e+01	5.430476456602864044e-01
6.578300000000000125e+01	4.560744026728819067e-01
6.685200000000000387e+01	5.714111276169364650e-01
6.800900000000000034e+01	5.464833223517804317e-01
6.912099999999999511e+01	4.677585605212425945e-01
7.025700000000000500e+01	5.492259644150823128e-01
7.136599999999999966e+01	4.530985576512800428e-01
7.243600000000000705e+01	5.089027924480423737e-01
7.353900000000000148e+01	5.985606044835897199e-01
7.462399999999999523e+01	4.329413317419188445e-01
7.571500000000000341e+01	5.705246138796823407e-01
7.684300000000000352e+01	5.071431179282189783e-01
7.790099999999999625e+01	4.963432055023181411e-01
7.899099999999999966e+01	5.777001734922814213e-01
8.006700000000000728e+01	4.497220999288990551e-01
8.111400000000000432e+01	5.269964567088082363e-01
8.217600000000000193e+01	5.236268440835690763e-01
8.318800000000000239e+01	4.927451366954027079e-01
8.423300000000000409e+01	5.556867966224738886e-01
8.529900000000000659e+01	4.573076094661367441e-01
8.638800000000000523e+01	5.428763545415393743e-01
8.753300000000000125e+01	6.204415280291309953e-01
8.862500000000000000e+01	4.205927915267237971e-01
8.970600000000000307e+01	5.560290446509810192e-01
9.081300000000000239e+01	5.036158286662554273e-01
9.188800000000000523e+01	5.130134898206764049e-01
9.301300000000000523e+01	5.683164984338401338e-01
9.416700000000000159e+01	4.654611459499281567e-01
9.527599999999999625e+01	5.114133714013988641e-01
9.647100000000000364e+01	5.506944641312305766e-01
9.765099999999999625e+01	4.710735912673371661e-01
9.881799999999999784e+01	5.560558283893023424e-01
1.000199999999999960e+02	5.837280687331980467e-01
1.011460000000000008e+02	4.487500000775528908e-01
1.022590000000000003e+02	5.376453506129734716e-01
1.033870000000000005e+02	4.726062019875150177e-01
1.044369999999999976e+02	4.910237135906441730e-01
1.055379999999999967e+02	5.815634574202710461e-01
1.066350000000000051e+02	4.454666252572021534e-01
1.076869999999999976e+02	5.436106828584579276e-01
1.087549999999999955e+02	5.112599892005558200e-01
1.097860000000000014e+02	4.759170330748367372e-01
1.108140000000000072e+02	5.538021266789332486e-01
1.117319999999999993e+02	5.396496967871889927e-01
1.126509999999999962e+02	4.566176639972976958e-01
1.135829999999999984e+02	4.956909837049423007e-01
1.145859999999999985e+02	5.630025368155645582e-01
1.156080000000000041e+02	4.677477511639825392e-01
1.165600000000000023e+02	5.285887803931985651e-01
1.175640000000000072e+02	5.704951839280597570e-01
1.185610000000000070e+02	4.340925323447486495e-01
1.195600000000000023e+02	5.568812162992180514e-01
1.206180000000000092e+02	5.401421651448543582e-01
1.216749999999999972e+02	4.295190878007267843e-01
1.227150000000000034e+02	5.408173152179116538e-01
1.237510000000000048e+02	5.208502708392205305e-01
1.247360000000000042e+02	4.500659698048858903e-01
1.257480000000000047e+02	5.746765650774608991e-01
1.267669999999999959e+02	4.550400278141208954e-01
1.277600000000000051e+02	5.428972061051126063e-01
1.287909999999999968e+02	5.970337794391852304e-01
1.298439999999999941e+02	4.239882302468512831e-01
1.309020000000000152e+02	5.684966024000940310e-01
1.319579999999999984e+02	4.853791319101722346e-01
1.329590000000000032e+02	4.804611931999815400e-01
1.340039999999999907e+02	5.667824570447238530e-01
1.351030000000000086e+02	4.669834575700373969e-01
1.361779999999999973e+02	5.575775669039606530e-01
1.373180000000000121e+02	5.575897208714926112e-01
1.384509999999999934e+02	4.765331755295709737e-01
1.395560000000000116e+02	5.216338581417148124e-01
1.406680000000000064e+02	4.988947703229251740e-01
1.417330000000000041e+02	5.013636009320998621e-01
1.428350000000000080e+02	5.413918391233328853e-01
1.439230000000000018e+02	4.447779146810222350e-01
1.449809999999999945e+02	5.385333078083913705e-01
1.460769999999999982e+02	5.847290510609095548e-01
1.471599999999999966e+02	3.678556896594250003e-01
1.482189999999999941e+02	5.406214393923266526e-01
1.492770000000000152e+02	5.803751914246931820e-01
1.502909999999999968e+02	4.545247300991752670e-01
1.513029999999999973e+02	5.848191094092023423e-01
1.523729999999999905e+02	5.194523939773660892e-01
1.534050000000000011e+02	5.249580651371735796e-01
1.544989999999999952e+02	5.760981151420485613e-01
1.556049999999999898e+02	4.627121315620565944e-01
1.566649999999999920e+02	5.541051552757109144e-01
1.577640000000000100e+02	5.583723605660659839e-01
1.588230000000000075e+02	4.435003884808461083e-01
1.598559999999999945e+02	5.674921576388428646e-01
1.608990000000000009e+02	5.805205047169199606e-01
1.619159999999999968e+02	4.369963348405011550e-01
1.629290000000000020e+02	5.694835254598354934e-01
1.639869999999999948e+02	5.492265585205725609e-01
1.650519999999999925e+02	4.613200438701262063e-01
1.661419999999999959e+02	5.632230004239648924e-01
1.672369999999999948e+02	5.059014761004381189e-01
1.682599999999999909e+02	5.021133169438926069e-01
1.693250000000000171e+02	5.884737387759745308e-01
1.703960000000000150e+02	4.586475523287868450e-01
1.713919999999999959e+02	5.337836419288891632e-01
1.724190000000000111e+02	5.948115313482266187e-01
1.734389999999999930e+02	4.306785166972429413e-01
1.744519999999999982e+02	5.626138223108001490e-01
1.755409999999999968e+02	5.874142420464787406e-01
1.766239999999999952e+02	4.433815911577713154e-01
1.777009999999999934e+02	5.759729022469359805e-01
1.788000000000000114e+02	4.917340147765244529e-01
1.798310000000000173e+02	4.949718407179325430e-01
1.808880000000000052e+02	5.272710152395698735e-01
1.819269999999999925e+02	4.385089926951902806e-01
1.829260000000000161e+02	5.474020828361365609e-01
1.839389999999999930e+02	5.508381974977795137e-01
