1.308018000000000029e+03	3.997241746928429507e+02
1.308703999999999951e+03	3.837829830620982534e+02
1.309387999999999920e+03	3.329442550871958133e+02
1.310073000000000093e+03	3.893556735146925121e+02
1.310850000000000136e+03	4.484015076634903494e+02
1.311607999999999947e+03	3.622054122373340874e+02
1.312304000000000087e+03	3.859200431695185216e+02
1.312999000000000024e+03	3.990332930735936543e+02
1.313673000000000002e+03	4.106839486111124984e+02
1.314346999999999980e+03	4.384253179909503615e+02
1.315175999999999931e+03	4.490193918079750688e+02
1.316096000000000004e+03	4.658926406067303674e+02
1.317074000000000069e+03	4.516068655887430054e+02
1.317872000000000071e+03	4.184360856350551785e+02
1.318610000000000127e+03	4.472043368472970428e+02
1.319375999999999976e+03	4.690637143139777550e+02
1.320185999999999922e+03	4.366590872313084901e+02
1.320993999999999915e+03	4.460316757060481905e+02
1.321776000000000067e+03	4.545694448330084469e+02
1.322541999999999916e+03	4.294845617471340802e+02
1.323246000000000095e+03	3.183548787446935648e+02
1.323961000000000013e+03	4.456744479869791462e+02
1.324815000000000055e+03	4.903190590244985287e+02
1.325701000000000022e+03	4.941636680149967447e+02
1.326450000000000045e+03	3.410915255228091496e+02
1.327164999999999964e+03	4.060783866876897150e+02
1.327960000000000036e+03	4.727514338937371008e+02
1.329115999999999985e+03	5.449628054831346162e+02
1.330144999999999982e+03	4.700271124970105916e+02
1.331028999999999996e+03	4.680419893036062717e+02
1.331989000000000033e+03	5.127508852565600819e+02
1.332928000000000111e+03	4.636449588808346789e+02
1.333711000000000013e+03	3.581216370030541043e+02
1.334432999999999993e+03	4.256943252689441692e+02
1.335141000000000076e+03	4.470335579267759840e+02
1.335807999999999993e+03	4.704770344675009142e+02
1.336586999999999989e+03	4.272027617783561482e+02
1.337682000000000016e+03	4.566970493219781702e+02
1.338548000000000002e+03	4.481491872646775505e+02
1.339562000000000126e+03	5.248021346528604454e+02
1.340579999999999927e+03	5.167581250443671479e+02
1.341571000000000140e+03	4.479763804073307369e+02
1.342403000000000020e+03	4.307821857894421669e+02
1.343326000000000022e+03	5.160779777256990428e+02
1.344405999999999949e+03	5.004067369395363016e+02
1.345249000000000024e+03	3.742087053367008025e+02
1.346068999999999960e+03	4.527178373611168922e+02
1.346980999999999995e+03	5.175593043078852133e+02
1.347991999999999962e+03	5.057306977091040494e+02
1.348863000000000056e+03	4.504436184868023361e+02
1.349819999999999936e+03	5.252654128843399803e+02
1.350887999999999920e+03	4.987377175003634306e+02
1.351815000000000055e+03	3.921603286913851889e+02
1.352651000000000067e+03	4.451823422897144269e+02
1.353581000000000131e+03	5.146237789943389771e+02
1.354579999999999927e+03	4.577035805252671139e+02
1.355415999999999940e+03	4.350105531094541220e+02
1.356296000000000049e+03	5.099640059916882819e+02
1.357180000000000064e+03	4.965209952783484368e+02
1.357971000000000004e+03	3.685789321993042336e+02
1.358755000000000109e+03	4.515113371535948090e+02
1.359651000000000067e+03	5.133113672231767168e+02
1.360694999999999936e+03	5.164366056290209599e+02
1.361654999999999973e+03	4.328632050493506540e+02
1.362483999999999924e+03	4.377998570728793766e+02
1.363408000000000129e+03	5.127931387024628975e+02
1.364387999999999920e+03	4.987228369972946780e+02
1.365221000000000004e+03	3.826221006321289337e+02
1.366028000000000020e+03	4.588167903358575472e+02
1.366861000000000104e+03	5.164374923847063883e+02
1.367729000000000042e+03	5.008991730678368413e+02
1.368483999999999924e+03	4.123754773916978706e+02
1.369228000000000065e+03	4.418024608259252659e+02
1.370027000000000044e+03	5.075471653842212731e+02
1.371000999999999976e+03	4.746517360368768550e+02
1.371827999999999975e+03	4.385202403661943436e+02
1.372846000000000004e+03	5.190657132040686292e+02
1.373837999999999965e+03	5.042347278760993845e+02
1.374744000000000142e+03	4.080044754832355238e+02
1.375544000000000096e+03	4.125907725479141277e+02
1.376376999999999953e+03	4.899161428990706213e+02
1.377276000000000067e+03	4.299159901456582134e+02
1.378168000000000120e+03	3.454569353877599269e+02
1.378942000000000007e+03	3.178091889333296081e+02
1.379729000000000042e+03	4.683896959242562730e+02
1.380555000000000064e+03	5.090199467938630278e+02
1.381337999999999965e+03	4.180548299316805014e+02
1.382057999999999993e+03	3.545184482754831947e+02
1.382778000000000020e+03	4.035428014777249928e+02
1.383517000000000053e+03	3.928502796558842078e+02
1.384295000000000073e+03	4.620213421139146135e+02
1.385488000000000056e+03	5.022464433444997098e+02
1.386488000000000056e+03	4.230493871704935032e+02
1.387452999999999975e+03	5.081063078875799874e+02
1.388432999999999993e+03	5.143736080510985857e+02
1.389395999999999958e+03	5.096455004078052298e+02
1.390326000000000022e+03	4.180735483473965246e+02
1.391107999999999947e+03	3.754815980914449369e+02
1.391836000000000013e+03	4.371733954229099481e+02
