3.679999999999999938e-01	7.872000000000000455e+02
1.225000000000000089e+00	8.286000000000000227e+02
2.068000000000000060e+00	7.970000000000000000e+02
2.923000000000000043e+00	8.146000000000000227e+02
3.792000000000000259e+00	8.082999999999999545e+02
4.674000000000000377e+00	8.050000000000000000e+02
5.549000000000000377e+00	8.045000000000000000e+02
6.392999999999999794e+00	8.116000000000000227e+02
7.195000000000000284e+00	7.901000000000000227e+02
7.988999999999999879e+00	7.935000000000000000e+02
8.791999999999999815e+00	7.911000000000000227e+02
9.617000000000000881e+00	7.937000000000000455e+02
1.047100000000000009e+01	8.278999999999999773e+02
1.131700000000000017e+01	7.897000000000000455e+02
1.217900000000000027e+01	7.862999999999999545e+02
1.306400000000000006e+01	8.053999999999999773e+02
1.392500000000000071e+01	8.167000000000000455e+02
1.473000000000000043e+01	8.195000000000000000e+02
1.548200000000000109e+01	7.770000000000000000e+02
1.624099999999999966e+01	8.838999999999999773e+02
1.700000000000000000e+01	8.263999999999999773e+02
1.776800000000000068e+01	8.452999999999999545e+02
1.852200000000000202e+01	8.027999999999999545e+02
1.932100000000000151e+01	7.980000000000000000e+02
2.020200000000000173e+01	8.101000000000000227e+02
2.109499999999999886e+01	8.406000000000000227e+02
2.192699999999999960e+01	7.798999999999999773e+02
2.275900000000000034e+01	7.867000000000000455e+02
2.361599999999999966e+01	7.851000000000000227e+02
2.446699999999999875e+01	8.067000000000000455e+02
2.528800000000000026e+01	7.742999999999999545e+02
2.606400000000000006e+01	7.143999999999999773e+02
2.686200000000000188e+01	7.742999999999999545e+02
2.769000000000000128e+01	7.576000000000000227e+02
2.852299999999999969e+01	7.703999999999999773e+02
2.930900000000000105e+01	7.106000000000000227e+02
3.011700000000000088e+01	7.377000000000000455e+02
3.098199999999999932e+01	7.695000000000000000e+02
3.189499999999999957e+01	7.957000000000000455e+02
3.279299999999999926e+01	7.817000000000000455e+02
3.365599999999999881e+01	7.537999999999999545e+02
3.453099999999999881e+01	7.597000000000000455e+02
3.540200000000000102e+01	7.692999999999999545e+02
3.627199999999999847e+01	7.856000000000000227e+02
3.710200000000000387e+01	7.643999999999999773e+02
3.790299999999999869e+01	7.612999999999999545e+02
3.871600000000000108e+01	7.702000000000000455e+02
3.955899999999999750e+01	7.803999999999999773e+02
4.043200000000000216e+01	8.017000000000000455e+02
4.128800000000000381e+01	7.831000000000000227e+02
4.213499999999999801e+01	8.137000000000000455e+02
4.299600000000000222e+01	8.326000000000000227e+02
4.387100000000000222e+01	7.795000000000000000e+02
4.473600000000000421e+01	8.133999999999999773e+02
4.556700000000000017e+01	8.341000000000000227e+02
4.636700000000000443e+01	8.132999999999999545e+02
4.717500000000000426e+01	7.900000000000000000e+02
4.799300000000000210e+01	8.048999999999999773e+02
4.883500000000000085e+01	8.016000000000000227e+02
4.968599999999999994e+01	8.150000000000000000e+02
5.052000000000000313e+01	8.157999999999999545e+02
5.136700000000000443e+01	8.115000000000000000e+02
5.222500000000000142e+01	8.202999999999999545e+02
5.308700000000000330e+01	8.097999999999999545e+02
